id,manufacturer,source,catalog_id,model,part_num,nsn,uom,expires,delivery,markup,fr_cost,sell_price
,ICX,OEM,12,"STRIDE - DU 403.1-N - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2127,,Ea.,,30-45 Days,,4968,6210
,ICX,OEM,12,"STRIDE - DU 403.2-N - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2128,,Ea.,,30-45 Days,,1016.8,1271
,ICX,OEM,12,"STRIDE - DU 403.2-N - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2129,,Ea.,,30-45 Days,,2172.8,2716
,ICX,OEM,12,"STRIDE - DU 403.2-N - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2130,,Ea.,,30-45 Days,,3455.2,4319
,ICX,OEM,12,"STRIDE - DU 403.2-N - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2131,,Ea.,,30-45 Days,,4968,6210
,ICX,OEM,12,"STRIDE - DU 403.3-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2132,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"STRIDE - DU 403.3-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2133,,Ea.,,30-45 Days,,1852.8,2316
,ICX,OEM,12,"STRIDE - DU 403.3-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2134,,Ea.,,30-45 Days,,2975.2,3719
,ICX,OEM,12,"STRIDE - DU 403.3-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2135,,Ea.,,30-45 Days,,4328,5410
,ICX,OEM,12,"STRIDE - DU 403.3-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2136,,Ea.,,30-45 Days,,1130.4,1413
,ICX,OEM,12,"STRIDE - DU 403.3-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2137,,Ea.,,30-45 Days,,2454.4,3068
,ICX,OEM,12,"STRIDE - DU 403.3-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2138,,Ea.,,30-45 Days,,3937.6,4922
,ICX,OEM,12,"STRIDE - DU 403.3-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2139,,Ea.,,30-45 Days,,5844,7305
,ICX,OEM,12,"STRIDE - DU 403.4-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2208,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"STRIDE - DU 403.4-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2209,,Ea.,,30-45 Days,,1852.8,2316
,ICX,OEM,12,"STRIDE - DU 403.4-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2210,,Ea.,,30-45 Days,,2975.2,3719
,ICX,OEM,12,"STRIDE - DU 403.4-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2211,,Ea.,,30-45 Days,,4328,5410
,ICX,OEM,12,"STRIDE - DU 403.4-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2212,,Ea.,,30-45 Days,,970.4,1213
,ICX,OEM,12,"STRIDE - DU 403.4-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2213,,Ea.,,30-45 Days,,2134.4,2668
,ICX,OEM,12,"STRIDE - DU 403.4-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2214,,Ea.,,30-45 Days,,3457.6,4322
,ICX,OEM,12,"STRIDE - DU 403.4-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2215,,Ea.,,30-45 Days,,5204,6505
,ICX,OEM,12,"STRIDE - DU 416.1-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2140,,Ea.,,30-45 Days,,1863.2,2329
,ICX,OEM,12,"STRIDE - DU 416.1-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2141,,Ea.,,30-45 Days,,4102.4,5128
,ICX,OEM,12,"STRIDE - DU 416.1-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2142,,Ea.,,30-45 Days,,6657.6,8322
,ICX,OEM,12,"STRIDE - DU 416.1-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2143,,Ea.,,30-45 Days,,9712.8,12141
,ICX,OEM,12,"STRIDE - DU 416.1-NGH - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2144,,Ea.,,30-45 Days,,2136.8,2671
,ICX,OEM,12,"STRIDE - DU 416.1-NGH - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2145,,Ea.,,30-45 Days,,4704,5880
,ICX,OEM,12,"STRIDE - DU 416.1-NGH - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2146,,Ea.,,30-45 Days,,7620,9525
,ICX,OEM,12,"STRIDE - DU 416.1-NGH - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2147,,Ea.,,30-45 Days,,11228,14035
,ICX,OEM,12,"STRIDE - DU 416.2-NG - 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2148,,Ea.,,30-45 Days,,1863.2,2329
,ICX,OEM,12,"STRIDE - DU 416.2-NG - 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2149,,Ea.,,30-45 Days,,4102.4,5128
,ICX,OEM,12,"STRIDE - DU 416.2-NG - 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2150,,Ea.,,30-45 Days,,6657.6,8322
,ICX,OEM,12,"STRIDE - DU 416.2-NG - 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2151,,Ea.,,30-45 Days,,9712.8,12141
,ICX,OEM,12,"STRIDE - DU 416.2-NGH- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2152,,Ea.,,30-45 Days,,2136.8,2671
,ICX,OEM,12,"STRIDE - DU 416.2-NGH- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2153,,Ea.,,30-45 Days,,4704,5880
,ICX,OEM,12,"STRIDE - DU 416.2-NGH- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2154,,Ea.,,30-45 Days,,7620,9525
,ICX,OEM,12,"STRIDE - DU 416.2-NGH- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2155,,Ea.,,30-45 Days,,11228,14035
,ICX,OEM,12,"STRIDE - DU 502.3-N- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2232,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"STRIDE - DU 502.3-N- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2233,,Ea.,,30-45 Days,,1852.8,2316
,ICX,OEM,12,"STRIDE - DU 502.3-N- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2234,,Ea.,,30-45 Days,,2975.2,3719
,ICX,OEM,12,"STRIDE - DU 502.3-N- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2235,,Ea.,,30-45 Days,,4328,5410
,ICX,OEM,12,"STRIDE - DU 502.4-N- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2236,,Ea.,,30-45 Days,,856.8,1071
,ICX,OEM,12,"STRIDE - DU 502.4-N- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2237,,Ea.,,30-45 Days,,1852.8,2316
,ICX,OEM,12,"STRIDE - DU 502.4-N- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2238,,Ea.,,30-45 Days,,2975.2,3719
,ICX,OEM,12,"STRIDE - DU 502.4-N- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2239,,Ea.,,30-45 Days,,4328,5410
,ICX,OEM,12,"STRIDE - DU 716.1-NG- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2240,,Ea.,,30-45 Days,,1863.2,2329
,ICX,OEM,12,"STRIDE - DU 716.1-NG- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2241,,Ea.,,30-45 Days,,4102.4,5128
,ICX,OEM,12,"STRIDE - DU 716.1-NG- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2242,,Ea.,,30-45 Days,,6657.6,8322
,ICX,OEM,12,"STRIDE - DU 716.1-NG- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2243,,Ea.,,30-45 Days,,9712.8,12141
,ICX,OEM,12,"STRIDE - DU 716.1-NGH- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2244,,Ea.,,30-45 Days,,2136.8,2671
,ICX,OEM,12,"STRIDE - DU 716.1-NGH- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2245,,Ea.,,30-45 Days,,4704,5880
,ICX,OEM,12,"STRIDE - DU 716.1-NGH- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2246,,Ea.,,30-45 Days,,7620,9525
,ICX,OEM,12,"STRIDE - DU 716.1-NGH- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2247,,Ea.,,30-45 Days,,11228,14035
,ICX,OEM,12,"STRIDE - DU 816.1-NG- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2216,,Ea.,,30-45 Days,,3681.6,4602
,ICX,OEM,12,"STRIDE - DU 816.1-NG- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2217,,Ea.,,30-45 Days,,8112,10140
,ICX,OEM,12,"STRIDE - DU 816.1-NG- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2218,,Ea.,,30-45 Days,,13172,16465
,ICX,OEM,12,"STRIDE - DU 816.1-NG- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2219,,Ea.,,30-45 Days,,19224.8,24031
,ICX,OEM,12,"STRIDE - DU 816.1-NGH- 1 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2220,,Ea.,,30-45 Days,,4229.6,5287
,ICX,OEM,12,"STRIDE - DU 816.1-NGH- 2 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2221,,Ea.,,30-45 Days,,9315.2,11644
,ICX,OEM,12,"STRIDE - DU 816.1-NGH- 3 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2222,,Ea.,,30-45 Days,,14694.4,18368
,ICX,OEM,12,"STRIDE - DU 816.1-NGH- 4 Year extension to standard warranty  
Includes priority phone support, turnaround time, and next day outbound shipping for service and maintenance; unlimited repairs due to normal use, parts and labor; preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products.  If you are interested in purchasing an enhanced warranty package for an instrument already fielded, please contact the factory.",EWS-2223,,Ea.,,30-45 Days,,21068,26335
,ICX,OEM,12,"scintiSPEC-N - 1 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2224,,Ea.,,30-45 Days,,277.6,347
,ICX,OEM,12,"scintiSPEC-N - 2 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2225,,Ea.,,30-45 Days,,572.8,716
,ICX,OEM,12,"scintiSPEC-N - 3 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2226,,Ea.,,30-45 Days,,884,1105
,ICX,OEM,12,"scintiSPEC-N - 4 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2227,,Ea.,,30-45 Days,,1212.8,1516
,ICX,OEM,12,"scintiSPEC-L - 1 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2228,,Ea.,,30-45 Days,,300.8,376
,ICX,OEM,12,"scintiSPEC-L - 2 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2229,,Ea.,,30-45 Days,,619.2,774
,ICX,OEM,12,"scintiSPEC-L - 3 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2230,,Ea.,,30-45 Days,,956,1195
,ICX,OEM,12,"scintiSPEC-L - 4 Year extension to standard warranty
Includes priority phone support, turnaround time, and next day outbound shipping
for service and maintenance; unlimited repairs due to normal use, parts and labor;
preventative maintenance; software updates; automatic case logging.
Extended warranty pricing is ONLY applicable for new products. If you are
interested in purchasing an enhanced warranty package for an instrument already
fielded, please contact the factory.",EWS-2231,,Ea.,,30-45 Days,,1311.2,1639
