id,manufacturer,source,catalog_id,model,part_num,nsn,uom,expires,delivery,markup,fr_cost,sell_price
,MSA,OEM,2.0,60' Carbon Hp,3,,Ea.,,10-14 Days,,1069.75,1184.57
,MSA,OEM,2.0,30' Carbon Less Air Hp,4,,Ea.,,10-14 Days,,647.35,716.83
,MSA,OEM,2.0,45' Carbon Low-profile Less Air Hp,5,,Ea.,,10-14 Days,,850.85,942.18
,MSA,OEM,2.0,60' Carbon Low-profile Less Air Hp,6,,Ea.,,10-14 Days,,1090.65,1207.71
,MSA,OEM,2.0,"Firehawk Ptc, Solid Cover Cbrn",R,,Ea.,,10-14 Days,,57.2,63.34
,MSA,OEM,2.0,Snap-tite Aluminum,1,,Ea.,,10-14 Days,,121,133.99
,MSA,OEM,2.0,Hansen Sst,2,,Ea.,,10-14 Days,,162.8,180.27
,MSA,OEM,2.0,Hansen Brass,3,,Ea.,,10-14 Days,,121,133.99
,MSA,OEM,2.0,Foster Steel,4,,Ea.,,10-14 Days,,121,133.99
,MSA,OEM,2.0,Snap-tite Locking Aluminum,5,,Ea.,,10-14 Days,,154,170.53
,MSA,OEM,2.0,Quick-fill Shoulder Mounted,1,,Ea.,,10-14 Days,,201.85,223.52
,MSA,OEM,2.0,"Ultra Elite, Hycar, Small",B,,Ea.,,10-14 Days,,163.9,181.49
,MSA,OEM,2.0,Ultra Elite Hycar Medium,C,,Ea.,,10-14 Days,,163.9,181.49
,MSA,OEM,2.0,"Ultra Elite, Hycar, Large",D,,Ea.,,10-14 Days,,163.9,181.49
,MSA,OEM,2.0,Ultra Elite Silicone Small,E,,Ea.,,10-14 Days,,173.8,192.45
,MSA,OEM,2.0,Ultra Elite Silicone Medium,F,,Ea.,,10-14 Days,,173.8,192.45
,MSA,OEM,2.0,Ultra Elite Silicone Large,G,,Ea.,,10-14 Days,,173.8,192.45
,MSA,OEM,2.0,Medium,1,,Ea.,,10-14 Days,,24.75,27.41
,MSA,OEM,2.0,Large,2,,Ea.,,10-14 Days,,24.75,27.41
,MSA,OEM,2.0,Rubber,1,,Ea.,,10-14 Days,,14.3,15.83
,MSA,OEM,2.0,Speed-on,2,,Ea.,,10-14 Days,,40.15,44.46
,MSA,OEM,2.0,Clear-command Ready,B,,Ea.,,10-14 Days,,89.65,99.27
,MSA,OEM,2.0,Clear Command Amp,C,,Ea.,,10-14 Days,,260.7,288.68
,MSA,OEM,2.0,Hard Case,1,,Ea.,,10-14 Days,,73.15,81
,MSA,OEM,2.0,Soft Case,2,,Ea.,,10-14 Days,,73.15,81
,MSA,OEM,2.0,2216 Firehawk Air Mask,UM,,Ea.,,10-14 Days,,1588.4,1891.28
,MSA,OEM,2.0,4500 Firehawk Air Mask,CM,,Ea.,,10-14 Days,,1588.4,1891.28
,MSA,OEM,2.0,"Airframe Single Pull, W/o Chest Strap",A,,Ea.,,10-14 Days,,473,563.19
,MSA,OEM,2.0,"Airframe Double Pull, W/o Chest Strap",B,,Ea.,,10-14 Days,,489.5,582.84
,MSA,OEM,2.0,"Airframe Single Pull, W/chest Strap",C,,Ea.,,10-14 Days,,500.5,595.94
,MSA,OEM,2.0,"Airframe Double Pull, W/ Chest Strap",D,,Ea.,,10-14 Days,,518.1,616.89
,MSA,OEM,2.0,Lumbar Pad/rescue Belt,1,,Ea.,,10-14 Days,,45.1,53.7
,MSA,OEM,2.0,Swiveling Lumbar Pad,2,,Ea.,,10-14 Days,,60.5,72.04
,MSA,OEM,2.0,"Rescue Belt, Std 50'",A,,Ea.,,10-14 Days,,242,288.15
,MSA,OEM,2.0,"Rescue Belt, Std 75'",B,,Ea.,,10-14 Days,,311.3,370.66
,MSA,OEM,2.0,"Rescue Belt - Long, 50'",C,,Ea.,,10-14 Days,,256.3,305.17
,MSA,OEM,2.0,"Rescue Belt, Long 75'",D,,Ea.,,10-14 Days,,325.6,387.69
,MSA,OEM,2.0,"Swiveling Rescue Belt, Std 50'",E,,Ea.,,10-14 Days,,258.5,307.79
,MSA,OEM,2.0,"Swiveling Rescue Belt, Std 75'",F,,Ea.,,10-14 Days,,320.65,381.79
,MSA,OEM,2.0,"Swiveling Rescue Belt, Long 50'",G,,Ea.,,10-14 Days,,272.25,324.16
,MSA,OEM,2.0,"Swiveling Rescue Belt, Long 75'",H,,Ea.,,10-14 Days,,341,406.02
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 50'",J,,Ea.,,10-14 Days,,248.6,296
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 75'",K,,Ea.,,10-14 Days,,319,379.83
,MSA,OEM,2.0,"Swiveling Rescue Belt, Mid-size, 50'",L,,Ea.,,10-14 Days,,256.85,305.83
,MSA,OEM,2.0,"Swiveling Rescue Belt, Mid-size, 75'",M,,Ea.,,10-14 Days,,325.6,387.69
,MSA,OEM,2.0,3al Aluminum,1,,Ea.,,10-14 Days,,353.65,421.08
,MSA,OEM,2.0,Hoop-wound,2,,Ea.,,10-14 Days,,430.65,512.77
,MSA,OEM,2.0,30' Carbon,3,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,3al Aluminum Less Air,4,,Ea.,,10-14 Days,,372.35,443.35
,MSA,OEM,2.0,Hoop-wound Less Air,5,,Ea.,,10-14 Days,,450.45,536.34
,MSA,OEM,2.0,30' Carbon Less Air,6,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,30' Carbon,1,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,45' Carbon,2,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,45' Carbon Low-profile,3,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,60' Carbon,4,,Ea.,,10-14 Days,,1069.75,1273.73
,MSA,OEM,2.0,30' Carbon Less Air,5,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,45' Carbon Less Air,6,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,45' Carbon Low-profile Less Air,7,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,60' Carbon Less Air,8,,Ea.,,10-14 Days,,1090.65,1298.62
,MSA,OEM,2.0,"Cbrn Firehawk Stc, Threaded, Solid Cvr",N,,Ea.,,10-14 Days,,57.2,68.11
,MSA,OEM,2.0,"Cbrn Firehawk Stc, Qc,threaded, Solid Cvr",Q,,Ea.,,10-14 Days,,192.5,229.21
,MSA,OEM,2.0,"Cbrn Firehawk Ptc, Threaded, Solid Cvr",R,,Ea.,,10-14 Days,,57.2,68.11
,MSA,OEM,2.0,"Cbrn Firehawk Ptc, Qc, Solid Cvr",S,,Ea.,,10-14 Days,,192.5,229.21
,MSA,OEM,2.0,Quick-fill Shoulder Mounted,1,,Ea.,,10-14 Days,,199.65,237.72
,MSA,OEM,2.0,Extendaire (ebs) W/ Dual Quick-connect,3,,Ea.,,10-14 Days,,305.25,363.46
,MSA,OEM,2.0,Shoulder Mtd Quick-fill & Extendaire (ebs) W/ Dual Quick-connect,4,,Ea.,,10-14 Days,,504.9,601.18
,MSA,OEM,2.0,"Ultra Elite, Hycar, Small",B,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,"Ultra Elite, Hycar, Med",C,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,"Ultra Elite, Hycar, Large",D,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,Medium,1,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Large,2,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Speed-on Less Neck Strap,2,,Ea.,,10-14 Days,,33.55,39.95
,MSA,OEM,2.0,Speed-on With Neck Strap,4,,Ea.,,10-14 Days,,40.15,47.81
,MSA,OEM,2.0,Clear-command Ready,B,,Ea.,,10-14 Days,,89.65,106.74
,MSA,OEM,2.0,Clear Command Amp,C,,Ea.,,10-14 Days,,260.7,310.41
,MSA,OEM,2.0,Clear-command Amp/ri (less Ptt),D,,Ea.,,10-14 Days,,388.3,462.34
,MSA,OEM,2.0,Pressure Gauge,B,,Ea.,,10-14 Days,,97.35,115.91
,MSA,OEM,2.0,Icm Tx W/o Heat Sensor,D,,Ea.,,10-14 Days,,688.6,819.9
,MSA,OEM,2.0,Icm Tx With Heat Sensor,C,,Ea.,,10-14 Days,,688.6,819.9
,MSA,OEM,2.0,Icm Txr Withheat Sensor Enabled,G,,Ea.,,10-14 Days,,935,1113.29
,MSA,OEM,2.0,Icm Txr W/o Heat Senor Enabled,H,,Ea.,,10-14 Days,,935,1113.29
,MSA,OEM,2.0,Hard Case,1,,Ea.,,10-14 Days,,73.15,87.1
,MSA,OEM,2.0,Soft Case,2,,Ea.,,10-14 Days,,73.15,87.1
,MSA,OEM,2.0,2216: Low Pressure,L,,Ea.,,10-14 Days,,1718.75,2046.48
,MSA,OEM,2.0,4500: High Pressure,H,,Ea.,,10-14 Days,,1718.75,2046.48
,MSA,OEM,2.0,Single Pull W/o Chest Strap,A,,Ea.,,10-14 Days,,513.15,611
,MSA,OEM,2.0,Single Pull W/chest Strap,B,,Ea.,,10-14 Days,,529.65,630.64
,MSA,OEM,2.0,Double Pull W/o Chest Strap,C,,Ea.,,10-14 Days,,540.65,643.74
,MSA,OEM,2.0,Double Pull W/chest Strap,D,,Ea.,,10-14 Days,,558.25,664.7
,MSA,OEM,2.0,Swiveling Lumbar Pad,1,,Ea.,,10-14 Days,,60.5,72.04
,MSA,OEM,2.0,"Rescue Belt, Std 50'",A,,Ea.,,10-14 Days,,242,288.15
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 50'",B,,Ea.,,10-14 Days,,248.6,296
,MSA,OEM,2.0,"Rescue Belt - Long, 50'",C,,Ea.,,10-14 Days,,256.3,305.17
,MSA,OEM,2.0,"Rescue Belt, Std 75'",D,,Ea.,,10-14 Days,,311.3,370.66
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 75'",E,,Ea.,,10-14 Days,,318.45,379.17
,MSA,OEM,2.0,"Rescue Belt, Long 75'",F,,Ea.,,10-14 Days,,325.6,387.69
,MSA,OEM,2.0,3al Aluminum W/air,1,,Ea.,,10-14 Days,,353.65,421.08
,MSA,OEM,2.0,Hoop Wrapped W/air,2,,Ea.,,10-14 Days,,430.65,512.77
,MSA,OEM,2.0,30' Carbon W/air,3,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,3al Aluminum Less Air,4,,Ea.,,10-14 Days,,372.35,443.35
,MSA,OEM,2.0,Hoop Wrapped Less Air,5,,Ea.,,10-14 Days,,450.45,536.34
,MSA,OEM,2.0,30' Carbon Less Air,6,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,30' Carbon With Air,1,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,45' Carbon With Air,2,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,45' Carbon Low Profile W/air,3,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,60' Carbon W/air,4,,Ea.,,10-14 Days,,1069.75,1273.73
,MSA,OEM,2.0,30' Carbon Less Air,5,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,45' Carbon Less Air,6,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,45' Carbon Low-profile Less Air,7,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,60' Carbon Less Air,8,,Ea.,,10-14 Days,,1090.65,1298.62
,MSA,OEM,2.0,"Cbrn Firehawk Stc, Threaded",A,,Ea.,,10-14 Days,,57.2,68.11
,MSA,OEM,2.0,"Cbrn Firehawk Stc, Qc",B,,Ea.,,10-14 Days,,192.5,229.21
,MSA,OEM,2.0,"Cbrn Firehawk Ptc, Threaded",C,,Ea.,,10-14 Days,,57.2,68.11
,MSA,OEM,2.0,"Cbrn Firehawk Ptc, Qc",D,,Ea.,,10-14 Days,,192.5,229.21
,MSA,OEM,2.0,Quick-fill,1,,Ea.,,10-14 Days,,199.65,237.72
,MSA,OEM,2.0,Extendaire,2,,Ea.,,10-14 Days,,305.25,363.46
,MSA,OEM,2.0,Quick-fill And Extendaire,3,,Ea.,,10-14 Days,,504.9,601.18
,MSA,OEM,2.0,Hycar - Small,B,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,Hycar - Medium,C,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,Hycar - Large,D,,Ea.,,10-14 Days,,163.9,195.15
,MSA,OEM,2.0,Medium,1,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Large,2,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Speed-on Less Neck Strap,2,,Ea.,,10-14 Days,,33.55,39.95
,MSA,OEM,2.0,Speed-on With Neck Strap,4,,Ea.,,10-14 Days,,40.15,47.81
,MSA,OEM,2.0,Clear Command Ready W/bracket,B,,Ea.,,10-14 Days,,89.65,106.74
,MSA,OEM,2.0,Clear Command Amp,C,,Ea.,,10-14 Days,,260.7,310.41
,MSA,OEM,2.0,Clear Command Amp/fi,D,,Ea.,,10-14 Days,,388.3,462.34
,MSA,OEM,2.0,Pass W/thermal Alarm Activated,A,,Ea.,,10-14 Days,,1013.1,1206.28
,MSA,OEM,2.0,Pass W/o Thermal Alarm Activated,B,,Ea.,,10-14 Days,,1013.1,1206.28
,MSA,OEM,2.0,"Pass, Telemetry And Thermal Alarm",C,,Ea.,,10-14 Days,,1246.3,1483.95
,MSA,OEM,2.0,"Pass, Telemetry And W/o Thermal Alarm",D,,Ea.,,10-14 Days,,1246.3,1483.95
,MSA,OEM,2.0,Hard Case,1,,Ea.,,10-14 Days,,73.15,87.1
,MSA,OEM,2.0,Soft Case,2,,Ea.,,10-14 Days,,73.15,87.1
,MSA,OEM,2.0,2216,L,,Ea.,,10-14 Days,,2076.25,2472.15
,MSA,OEM,2.0,4500,H,,Ea.,,10-14 Days,,2076.25,2472.15
,MSA,OEM,2.0,Single Pull W/o Chest Strap,A,,Ea.,,10-14 Days,,513.15,611
,MSA,OEM,2.0,Single Pull W/chest Strap,B,,Ea.,,10-14 Days,,529.65,630.64
,MSA,OEM,2.0,Double Pull W/o Chest Strap,C,,Ea.,,10-14 Days,,540.65,643.74
,MSA,OEM,2.0,Double Pull W/chest Strap,D,,Ea.,,10-14 Days,,558.25,664.7
,MSA,OEM,2.0,Swiveling Lumbar Pad,1,,Ea.,,10-14 Days,,60.5,72.04
,MSA,OEM,2.0,"Rescue Belt, Std 50'",A,,Ea.,,10-14 Days,,242,288.15
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 50'",B,,Ea.,,10-14 Days,,248.6,296
,MSA,OEM,2.0,"Rescue Belt - Long, 50'",C,,Ea.,,10-14 Days,,256.3,305.17
,MSA,OEM,2.0,"Rescue Belt, Std 75'",D,,Ea.,,10-14 Days,,311.3,370.66
,MSA,OEM,2.0,"Rescue Belt - Mid-size, 75'",E,,Ea.,,10-14 Days,,318.45,379.17
,MSA,OEM,2.0,"Rescue Belt, Long 75'",F,,Ea.,,10-14 Days,,325.6,387.69
,MSA,OEM,2.0,30' Carbon W/air,3,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,30' Carbon Less Air,6,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,30' Carbon With Air,1,,Ea.,,10-14 Days,,627.55,747.21
,MSA,OEM,2.0,45' Carbon With Air,2,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,45' Carbon Low Profile W/air,3,,Ea.,,10-14 Days,,830.5,988.86
,MSA,OEM,2.0,60' Carbon W/air,4,,Ea.,,10-14 Days,,1069.75,1273.73
,MSA,OEM,2.0,30' Carbon Less Air,5,,Ea.,,10-14 Days,,647.35,770.79
,MSA,OEM,2.0,45' Carbon Less Air,6,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,45' Carbon Low-profile Less Air,7,,Ea.,,10-14 Days,,850.85,1013.09
,MSA,OEM,2.0,60' Carbon Less Air,8,,Ea.,,10-14 Days,,1090.65,1298.62
,MSA,OEM,2.0,Quick-fill,1,,Ea.,,10-14 Days,,199.65,237.72
,MSA,OEM,2.0,Extendaire,2,,Ea.,,10-14 Days,,305.25,363.46
,MSA,OEM,2.0,Quick-fill And Extendaire,3,,Ea.,,10-14 Days,,504.9,601.18
,MSA,OEM,2.0,Hycar - Small,B,,Ea.,,10-14 Days,,254.65,303.21
,MSA,OEM,2.0,Hycar - Medium,C,,Ea.,,10-14 Days,,254.65,303.21
,MSA,OEM,2.0,Hycar - Large,D,,Ea.,,10-14 Days,,254.65,303.21
,MSA,OEM,2.0,Medium,1,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Large,2,,Ea.,,10-14 Days,,24.75,29.47
,MSA,OEM,2.0,Speed-on Less Neck Strap,2,,Ea.,,10-14 Days,,33.55,39.95
,MSA,OEM,2.0,Speed-on With Neck Strap,4,,Ea.,,10-14 Days,,40.15,47.81
,MSA,OEM,2.0,Clear Command Ready W/bracket,B,,Ea.,,10-14 Days,,89.65,106.74
,MSA,OEM,2.0,Clear Command Amp,C,,Ea.,,10-14 Days,,260.7,310.41
,MSA,OEM,2.0,Clear Command Amp/ri,D,,Ea.,,10-14 Days,,388.3,462.34
,MSA,OEM,2.0,"Apr 18"" Tube",B,,Ea.,,10-14 Days,,115.5,137.52
,MSA,OEM,2.0,"Apr 22"" Tube",C,,Ea.,,10-14 Days,,119.35,142.11
,MSA,OEM,2.0,"Apr 18"" Tube With Papr Kit",D,,Ea.,,10-14 Days,,592.35,705.3
,MSA,OEM,2.0,"Apr 22"" Tube With Papr Kit",E,,Ea.,,10-14 Days,,596.2,709.88
,MSA,OEM,2.0,Pass W/thermal Alarm Activated,A,,Ea.,,10-14 Days,,955.35,1137.52
,MSA,OEM,2.0,Pass W/o Thermal Alarm Activated,B,,Ea.,,10-14 Days,,955.35,1137.52
,MSA,OEM,2.0,"Pass, Telemetry And Thermal Alarm",C,,Ea.,,10-14 Days,,1175.35,1399.47
,MSA,OEM,2.0,"Pass, Telemetry And W/o Thermal Alarm",D,,Ea.,,10-14 Days,,1175.35,1399.47
,MSA,OEM,2.0,Hard Case,1,,Ea.,,10-14 Days,,68.75,81.86
,MSA,OEM,2.0,Soft Case,2,,Ea.,,10-14 Days,,68.75,81.86
,MSA,OEM,2.0,Base Unit Price,C,,Ea.,,10-14 Days,,711.75,827.41
,MSA,OEM,2.0,Yes,1,,Ea.,,10-14 Days,,65,75.56
,MSA,OEM,2.0,1 Regulator,1,,Ea.,,10-14 Days,,162.5,188.91
,MSA,OEM,2.0,2 Regulators,2,,Ea.,,10-14 Days,,325,377.81
,MSA,OEM,2.0,3 Regulators,3,,Ea.,,10-14 Days,,487.5,566.72
,MSA,OEM,2.0,1 Cylinder,1,,Ea.,,10-14 Days,,65,75.56
,MSA,OEM,2.0,2 Cylinder Holders,2,,Ea.,,10-14 Days,,130,151.13
,MSA,OEM,2.0,3 Cylinder Holders,3,,Ea.,,10-14 Days,,195,226.69
,MSA,OEM,2.0,Yes,1,,Ea.,,10-14 Days,,97.5,113.34
,MSA,OEM,2.0,North American,N,,Ea.,,10-14 Days,,32.5,37.78
,MSA,OEM,2.0,Global Supply,G,,Ea.,,10-14 Days,,39,45.34
,MSA,OEM,2.0,Battery Pack & N.a. Supply,B,,Ea.,,10-14 Days,,130,151.13
,MSA,OEM,2.0,Battery Pack & Global Supply,X,,Ea.,,10-14 Days,,136.5,158.68
,MSA,OEM,2.0,Yes,1,,Ea.,,10-14 Days,,32.5,37.78
,MSA,OEM,2.0,Wired Web Interface,A,,Ea.,,10-14 Days,,325,377.81
,MSA,OEM,2.0,Base Unit Price,A-Sirius,,Ea.,,10-14 Days,,2235,1688.82
,MSA,OEM,2.0,Pid With 10.6 Ev Lamp (0-2000 Ppm),A,,Ea.,,10-14 Days,,162.5,188.91
,MSA,OEM,2.0,Pid With 9.8 Ev Lamp,B,,Ea.,,10-14 Days,,195,226.69
,MSA,OEM,2.0,0-100% Lel,L,,Ea.,,10-14 Days,,117,136.01
,MSA,OEM,2.0,0-5% Methane,M,,Ea.,,10-14 Days,,117,136.01
,MSA,OEM,2.0,Oxygen (0-25%),1,,Ea.,,10-14 Days,,110.5,128.46
,MSA,OEM,2.0,Carbon Monoxide (0-500 Ppm),1,,Ea.,,10-14 Days,,123.5,143.57
,MSA,OEM,2.0,Hydrogen Sulfide (0-100 Ppm),1,,Ea.,,10-14 Days,,123.5,143.57
,MSA,OEM,2.0,"Lithium Ion, Includes Charger And Cord",A,,Ea.,,10-14 Days,,100.75,117.12
,MSA,OEM,2.0,Replaceable Alkaline,B,,Ea.,,10-14 Days,,55.25,64.23
,MSA,OEM,2.0,Both Lithium Ion And Replaceable Alkaline Battery Packs,C,,Ea.,,10-14 Days,,156,181.35
,MSA,OEM,2.0,Vehicle Charger,1,,Ea.,,10-14 Days,,130,151.13
,MSA,OEM,2.0,10-foot Polyurethane,1,,Ea.,,10-14 Days,,40.63,47.23
,MSA,OEM,2.0,25-foot Polyurethane,2,,Ea.,,10-14 Days,,43.88,51
,MSA,OEM,2.0,10-foot Teflon (for Jet Fuel Sampling),3,,Ea.,,10-14 Days,,47.13,54.78
,MSA,OEM,2.0,25-foot Teflon (for Jet Fuel Sampling),4,,Ea.,,10-14 Days,,53.63,62.34
,MSA,OEM,2.0,3-foot Polyurethane,5,,Ea.,,10-14 Days,,39,45.34
,MSA,OEM,2.0,1-foot Probe,_(1,,Ea.,,10-14 Days,,83.2,96.72
,MSA,OEM,2.0,3-foot Probe,2,,Ea.,,10-14 Days,,90.35,105.03
,MSA,OEM,2.0,8-inch Probe,3,,Ea.,,10-14 Days,,38.35,44.58
,MSA,OEM,2.0,Retractable Carrying Line With Belt Clip,1,,Ea.,,10-14 Days,,26,30.23
,MSA,OEM,2.0,Shoulder Harness,2,,Ea.,,10-14 Days,,13,15.11
,MSA,OEM,2.0,Wrist Harness,3,,Ea.,,10-14 Days,,29.25,34
,MSA,OEM,2.0,Black Boot With Harness,B,,Ea.,,10-14 Days,,50.05,58.18
,MSA,OEM,2.0,Cordura Jacket With Harness,C,,Ea.,,10-14 Days,,29.25,34
,MSA,OEM,2.0,"Black Boot, Cordura Jacket And Harness",D,,Ea.,,10-14 Days,,79.3,92.19
,MSA,OEM,2.0,Econo-cal Fixed-flow-regulator Calibration Kit (includes Multigas And Isobutylene Cylinders),1,,Ea.,,10-14 Days,,373.75,434.48
,MSA,OEM,2.0,Model Rp Fixed-flow Regulator Calibration Kit (includes Multigas And Isobutylene Cylinders),2,,Ea.,,10-14 Days,,422.5,491.16
,MSA,OEM,2.0,Isobutylene Calibration Kit (includes Gas Cylinder),3,,Ea.,,10-14 Days,,260,302.25
,MSA,OEM,2.0,Data Link Module,1,,Ea.,,10-14 Days,,162.5,188.91
,MSA,OEM,2.0,Data Link Module And Software Kit,2,,Ea.,,10-14 Days,,227.5,264.47
,MSA,OEM,2.0,Standard Black Pvc Case,1,,Ea.,,10-14 Days,,81.9,95.21
,MSA,OEM,2.0,Premium Black Field Case,2,,Ea.,,10-14 Days,,62.66,72.84
,MSA,OEM,2.0,Long-term Storage Kit Case,4,,Ea.,,10-14 Days,,129.35,150.37
,MSA,OEM,2.0,"Long-term Storage Kit Basic Includes 10.6 Ev Replacement Pid Lamp, And Four $180 Each Sensors Including 02, Lel, Co And H2s",5,,Ea.,,10-14 Days,,1036.75,1205.22
,MSA,OEM,2.0,Base Unit Price,A-ORION,,Ea.,,10-14 Days,,574.6,667.97
,MSA,OEM,2.0,Lel  1-100% Pentane,1,,Ea.,,10-14 Days,,104,120.9
,MSA,OEM,2.0,Oxygen (0-25%),1,,Ea.,,10-14 Days,,97.5,113.34
,MSA,OEM,2.0,Carbon Monoxide (0-99% Ppm),1,,Ea.,,10-14 Days,,110.5,128.46
,MSA,OEM,2.0,Hydrogen Sulfide (0-200 Ppm),1,,Ea.,,10-14 Days,,110.5,128.46
,MSA,OEM,2.0,Standard Nimh Rechargeable,A,,Ea.,,10-14 Days,,130,151.13
,MSA,OEM,2.0,Replaceable Alkaline,B,,Ea.,,10-14 Days,,65,75.56
,MSA,OEM,2.0,Both Nimh And Alkaline,C,,Ea.,,10-14 Days,,195,226.69
,MSA,OEM,2.0,Vehicular Charger,1,,Ea.,,10-14 Days,,136.5,158.68
,MSA,OEM,2.0,"Integral, Pulsecheck Pump",P,,Ea.,,10-14 Days,,65,75.56
,MSA,OEM,2.0,Manual Aspirator Module,A,,Ea.,,10-14 Days,,97.5,113.34
,MSA,OEM,2.0,3-foot Coiled,1,,Ea.,,10-14 Days,,29.25,34
,MSA,OEM,2.0,5-foot Coiled,2,,Ea.,,10-14 Days,,32.5,37.78
,MSA,OEM,2.0,10-foot,3,,Ea.,,10-14 Days,,22.75,26.45
,MSA,OEM,2.0,15-foot,4,,Ea.,,10-14 Days,,29.25,34
,MSA,OEM,2.0,25-foot,5,,Ea.,,10-14 Days,,32.5,37.78
,MSA,OEM,2.0,1-foot Straight,1,,Ea.,,10-14 Days,,73.45,85.39
,MSA,OEM,2.0,3-foot Straight,2,,Ea.,,10-14 Days,,81.25,94.45
,MSA,OEM,2.0,"3-foot, Holes Near Tip",3,,Ea.,,10-14 Days,,91,105.79
,MSA,OEM,2.0,"3-foot, Holes Near Handle",4,,Ea.,,10-14 Days,,91,105.79
,MSA,OEM,2.0,Hot Gas Probe,5,,Ea.,,10-14 Days,,105.3,122.41
,MSA,OEM,2.0,Swivel Belt Loop,1,,Ea.,,10-14 Days,,54.6,63.47
,MSA,OEM,2.0,Black Rubber Boot,B,,Ea.,,10-14 Days,,48.75,56.67
,MSA,OEM,2.0,Black Leather Case,L,,Ea.,,10-14 Days,,58.5,68.01
,MSA,OEM,2.0,Orange Cordora Jacket,C,,Ea.,,10-14 Days,,29.25,34
,MSA,OEM,2.0,Black Rubber Boot/orange Cordora,D,,Ea.,,10-14 Days,,78,90.68
,MSA,OEM,2.0,Red Rubber Boot,R,,Ea.,,10-14 Days,,48.75,56.67
,MSA,OEM,2.0,Rp Calibration Kit (includes Gas),1,,Ea.,,10-14 Days,,292.5,340.03
,MSA,OEM,2.0,Squirt Gas Check Kit (includes Gas),2,,Ea.,,10-14 Days,,78,90.68
,MSA,OEM,2.0,Orin Link Module,1,,Ea.,,10-14 Days,,162.5,188.91
,MSA,OEM,2.0,Module And Download Software,2,,Ea.,,10-14 Days,,227.5,264.47
,MSA,OEM,2.0,"Black Plastic Case W/space For Cyl., W/video",1,,Ea.,,10-14 Days,,58.5,68.01
,MSA,OEM,2.0,Heavy-duty Case W/video,2,,Ea.,,10-14 Days,,78,90.68
,MSA,OEM,2.0,Lg Heavy-duty Case W/video And Space For 2 Cylinders,3,,Ea.,,10-14 Days,,123.5,143.57
,MSA,OEM,2.0,Orange Plastic Case W/space For  One (1) Cyl. W/video,4,,Ea.,,10-14 Days,,58.5,68.01
,MSA,OEM,2.0,Base Unit,A-ALT4-BASE,,Ea.,,14 Days,,112.45,130.72
,MSA,OEM,2.0,Motion Alert Feature,A,,Ea.,,14 Days,,26,30.23
,MSA,OEM,2.0,Lel  1-100% Pentane,L,,Ea.,,14 Days,,113.75,132.23
,MSA,OEM,2.0,0-5% Vol Methane,M,,Ea.,,14 Days,,113.75,132.23
,MSA,OEM,2.0,0-25% Vol,1,,Ea.,,14 Days,,97.5,113.34
,MSA,OEM,2.0,0-999 Ppm Co And 0-200 Ppm H2s,1,,Ea.,,14 Days,,97.5,113.34
,MSA,OEM,2.0,0-999 Ppm Co And 0-200 Ppm H2s,2,,Ea.,,14 Days,,84.5,98.23
